institute_id,institute_name,district,department,year,enrollment,seats_available,faculty_count,student_faculty_ratio,placement_pct,dropout_pct,avg_package_lpa,infrastructure_score,funding_lakhs
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Computer Engineering,2022,160,160,9,17.8,91.6,4.5,13.35,6.9,158.85
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Computer Engineering,2023,160,160,7,22.9,88.4,7.7,14.35,6.9,160.98
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Computer Engineering,2024,180,180,9,20.0,92.8,6.4,14.15,6.9,187.93
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Electronics & Telecommunication,2019,87,110,4,21.8,69.4,7.7,8.47,6.9,110.28
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Electronics & Telecommunication,2020,108,130,6,18.0,68.6,10.9,8.94,6.9,121.58
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Electronics & Telecommunication,2021,97,110,6,16.2,75.8,7.0,10.42,6.9,126.51
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Electronics & Telecommunication,2022,101,110,5,20.2,78.7,7.4,9.97,6.9,159.37
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Electronics & Telecommunication,2023,129,130,7,18.4,81.6,7.4,10.01,6.9,156.71
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Electronics & Telecommunication,2024,110,110,8,13.8,86.8,6.1,11.82,6.9,185.96
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Mechanical Engineering,2019,110,130,8,13.8,67.3,9.0,7.19,7.5,100.56
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Mechanical Engineering,2020,99,125,6,16.5,62.0,12.0,8.08,7.5,120.57
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Mechanical Engineering,2021,90,120,6,15.0,66.0,8.1,8.5,7.5,139.46
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Mechanical Engineering,2022,77,115,5,15.4,70.9,10.1,8.78,7.5,152.41
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Mechanical Engineering,2023,69,100,3,23.0,65.4,8.9,9.19,7.5,162.75
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Mechanical Engineering,2024,49,85,3,16.3,75.2,7.9,9.69,7.5,170.98
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Civil Engineering,2019,42,50,3,14.0,62.8,10.3,6.21,7.5,134.97
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Civil Engineering,2020,50,65,3,16.7,57.3,13.6,5.95,7.5,163.56
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Civil Engineering,2021,43,60,3,14.3,61.9,9.0,7.81,7.5,178.86
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Civil Engineering,2022,37,55,3,12.3,67.0,8.7,7.51,7.5,167.21
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Civil Engineering,2023,27,40,3,9.0,69.3,8.1,7.57,7.5,196.28
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,Civil Engineering,2024,20,30,3,6.7,76.1,7.0,8.61,7.5,206.25
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,MBA / Management Studies,2019,55,70,3,18.3,80.6,7.1,8.67,7.2,117.21
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,MBA / Management Studies,2020,49,55,5,9.8,80.0,6.5,9.75,7.2,112.09
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,MBA / Management Studies,2021,68,70,4,17.0,81.6,5.5,9.97,7.2,127.23
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,MBA / Management Studies,2022,75,75,6,12.5,88.9,5.5,10.79,7.2,156.74
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,MBA / Management Studies,2023,90,90,4,22.5,83.6,7.2,12.65,7.2,159.15
INST_014,Jawaharlal Nehru Engineering College,Chhatrapati Sambhaji Nagar,MBA / Management Studies,2024,75,75,4,18.8,88.9,6.2,11.35,7.2,166.9
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Computer Engineering,2019,96,120,7,13.7,87.2,5.6,11.37,7.4,123.91
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Computer Engineering,2020,103,120,7,14.7,80.9,7.8,11.45,7.4,130.22
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Computer Engineering,2021,140,140,9,15.6,86.4,4.5,13.39,7.4,154.87
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Computer Engineering,2022,160,160,9,17.8,92.9,4.8,12.94,7.4,150.05
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Computer Engineering,2023,160,160,11,14.5,98.9,6.2,14.65,7.4,168.11
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Computer Engineering,2024,170,170,10,17.0,96.6,5.6,14.43,7.4,166.42
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Electronics & Telecommunication,2019,97,120,6,16.2,77.3,7.4,8.69,6.5,120.93
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Electronics & Telecommunication,2020,108,130,7,15.4,71.3,9.7,8.67,6.5,111.03
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Electronics & Telecommunication,2021,98,110,7,14.0,73.2,6.3,8.49,6.5,146.58
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Electronics & Telecommunication,2022,118,120,6,19.7,74.6,7.2,9.92,6.5,144.93
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Electronics & Telecommunication,2023,110,110,7,15.7,78.5,6.8,10.45,6.5,158.93
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Electronics & Telecommunication,2024,130,130,8,16.2,84.6,8.1,10.91,6.5,181.42
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Mechanical Engineering,2019,94,120,4,23.5,60.9,9.8,7.1,6.8,153.06
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Mechanical Engineering,2020,85,115,6,14.2,64.4,11.9,6.62,6.8,143.59
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Mechanical Engineering,2021,88,110,4,22.0,56.8,10.9,8.39,6.8,161.01
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Mechanical Engineering,2022,66,95,3,22.0,64.4,10.1,8.8,6.8,171.71
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Mechanical Engineering,2023,70,110,4,17.5,70.5,8.8,8.39,6.8,194.97
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Mechanical Engineering,2024,68,105,4,17.0,69.3,9.2,10.54,6.8,196.46
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Civil Engineering,2019,47,60,3,15.7,60.7,11.5,5.6,7.1,136.84
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Civil Engineering,2020,51,65,3,17.0,60.0,12.7,5.99,7.1,139.37
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Civil Engineering,2021,36,50,3,12.0,61.2,9.6,6.97,7.1,145.82
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Civil Engineering,2022,24,35,3,8.0,70.7,7.1,7.0,7.1,166.33
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Civil Engineering,2023,24,40,3,8.0,70.3,8.2,9.15,7.1,182.0
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,Civil Engineering,2024,20,30,3,6.7,71.9,8.1,8.23,7.1,211.53
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,MBA / Management Studies,2019,41,50,3,13.7,82.4,4.9,9.54,7.4,135.36
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,MBA / Management Studies,2020,48,55,3,16.0,75.8,8.7,9.86,7.4,138.62
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,MBA / Management Studies,2021,74,80,4,18.5,79.0,6.6,10.27,7.4,154.2
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,MBA / Management Studies,2022,85,85,3,28.3,78.5,9.7,10.24,7.4,142.37
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,MBA / Management Studies,2023,80,80,5,16.0,87.0,4.9,11.98,7.4,182.62
INST_015,Deogiri Institute of Engineering,Chhatrapati Sambhaji Nagar,MBA / Management Studies,2024,95,95,5,19.0,87.5,8.1,12.19,7.4,184.92
INST_016,A.P. Shah Institute of Technology,Thane,Computer Engineering,2019,83,110,6,13.8,83.8,4.0,12.28,6.3,115.87
INST_016,A.P. Shah Institute of Technology,Thane,Computer Engineering,2020,126,140,7,18.0,82.2,7.0,12.68,6.3,124.62
INST_016,A.P. Shah Institute of Technology,Thane,Computer Engineering,2021,130,130,5,26.0,82.8,7.3,13.87,6.3,154.96
INST_016,A.P. Shah Institute of Technology,Thane,Computer Engineering,2022,150,150,8,18.8,87.2,5.5,12.7,6.3,148.98
INST_016,A.P. Shah Institute of Technology,Thane,Computer Engineering,2023,160,160,9,17.8,87.8,4.7,12.77,6.3,158.01
INST_016,A.P. Shah Institute of Technology,Thane,Computer Engineering,2024,170,170,11,15.5,93.0,6.3,14.13,6.3,189.86
INST_016,A.P. Shah Institute of Technology,Thane,Electronics & Telecommunication,2019,97,120,5,19.4,67.8,7.2,8.15,7.1,115.39
INST_016,A.P. Shah Institute of Technology,Thane,Electronics & Telecommunication,2020,104,120,4,26.0,68.2,11.8,9.35,7.1,134.76
INST_016,A.P. Shah Institute of Technology,Thane,Electronics & Telecommunication,2021,109,120,6,18.2,70.7,6.8,9.94,7.1,140.55
INST_016,A.P. Shah Institute of Technology,Thane,Electronics & Telecommunication,2022,120,120,8,15.0,79.3,6.4,9.15,7.1,168.87
INST_016,A.P. Shah Institute of Technology,Thane,Electronics & Telecommunication,2023,130,130,7,18.6,80.0,7.3,9.53,7.1,192.14
INST_016,A.P. Shah Institute of Technology,Thane,Electronics & Telecommunication,2024,120,120,6,20.0,79.3,7.6,10.81,7.1,184.24
INST_016,A.P. Shah Institute of Technology,Thane,Mechanical Engineering,2019,103,130,6,17.2,66.7,9.9,5.95,6.6,111.91
INST_016,A.P. Shah Institute of Technology,Thane,Mechanical Engineering,2020,83,115,6,13.8,63.6,11.8,7.58,6.6,122.24
INST_016,A.P. Shah Institute of Technology,Thane,Mechanical Engineering,2021,87,120,5,17.4,60.1,9.4,7.61,6.6,135.73
INST_016,A.P. Shah Institute of Technology,Thane,Mechanical Engineering,2022,80,115,5,16.0,72.2,8.6,7.31,6.6,149.53
INST_016,A.P. Shah Institute of Technology,Thane,Mechanical Engineering,2023,58,90,3,19.3,73.8,8.8,9.08,6.6,170.56
INST_016,A.P. Shah Institute of Technology,Thane,Mechanical Engineering,2024,59,95,3,19.7,69.0,10.0,10.16,6.6,180.91
INST_016,A.P. Shah Institute of Technology,Thane,Civil Engineering,2019,39,50,3,13.0,59.1,9.6,5.99,6.6,123.74
INST_016,A.P. Shah Institute of Technology,Thane,Civil Engineering,2020,44,55,3,14.7,58.8,12.3,6.66,6.6,136.23
INST_016,A.P. Shah Institute of Technology,Thane,Civil Engineering,2021,28,40,3,9.3,61.9,8.2,7.14,6.6,153.73
INST_016,A.P. Shah Institute of Technology,Thane,Civil Engineering,2022,25,35,3,8.3,65.2,8.3,7.21,6.6,173.48
INST_016,A.P. Shah Institute of Technology,Thane,Civil Engineering,2023,26,40,3,8.7,66.8,8.7,7.97,6.6,166.56
INST_016,A.P. Shah Institute of Technology,Thane,Civil Engineering,2024,28,45,3,9.3,69.9,7.4,8.14,6.6,200.97
INST_016,A.P. Shah Institute of Technology,Thane,MBA / Management Studies,2019,52,60,3,17.3,78.2,6.2,8.87,6.1,105.09
INST_016,A.P. Shah Institute of Technology,Thane,MBA / Management Studies,2020,55,65,3,18.3,72.5,10.4,10.25,6.1,123.84
INST_016,A.P. Shah Institute of Technology,Thane,MBA / Management Studies,2021,56,60,3,18.7,75.7,6.5,10.32,6.1,135.47
INST_016,A.P. Shah Institute of Technology,Thane,MBA / Management Studies,2022,65,65,4,16.2,85.9,6.5,10.86,6.1,127.31
INST_016,A.P. Shah Institute of Technology,Thane,MBA / Management Studies,2023,80,80,4,20.0,83.4,6.9,11.82,6.1,159.34
INST_016,A.P. Shah Institute of Technology,Thane,MBA / Management Studies,2024,95,95,7,13.6,84.1,5.7,12.7,6.1,158.19
INST_017,Vidyalankar Institute of Technology,Thane,Computer Engineering,2019,96,120,5,19.2,87.2,5.9,11.63,6.9,131.45
INST_017,Vidyalankar Institute of Technology,Thane,Computer Engineering,2020,115,130,6,19.2,78.2,9.6,13.05,6.9,148.03
INST_017,Vidyalankar Institute of Technology,Thane,Computer Engineering,2021,129,130,8,16.1,84.4,5.8,11.93,6.9,162.13
INST_017,Vidyalankar Institute of Technology,Thane,Computer Engineering,2022,150,150,8,18.8,91.8,6.8,13.18,6.9,170.44
INST_017,Vidyalankar Institute of Technology,Thane,Computer Engineering,2023,160,160,9,17.8,91.3,5.2,13.86,6.9,188.44
INST_017,Vidyalankar Institute of Technology,Thane,Computer Engineering,2024,160,160,9,17.8,96.1,4.9,14.31,6.9,196.28
INST_017,Vidyalankar Institute of Technology,Thane,Electronics & Telecommunication,2019,96,120,6,16.0,74.2,7.6,7.73,6.3,97.87
INST_017,Vidyalankar Institute of Technology,Thane,Electronics & Telecommunication,2020,100,120,5,20.0,73.7,8.6,9.24,6.3,123.34
INST_017,Vidyalankar Institute of Technology,Thane,Electronics & Telecommunication,2021,101,120,5,20.2,74.4,7.6,10.03,6.3,138.92
INST_017,Vidyalankar Institute of Technology,Thane,Electronics & Telecommunication,2022,111,120,6,18.5,83.1,7.8,10.32,6.3,151.19
INST_017,Vidyalankar Institute of Technology,Thane,Electronics & Telecommunication,2023,110,110,6,18.3,83.2,7.8,10.36,6.3,141.02
INST_017,Vidyalankar Institute of Technology,Thane,Electronics & Telecommunication,2024,120,120,7,17.1,82.2,6.1,11.56,6.3,187.19
INST_017,Vidyalankar Institute of Technology,Thane,Mechanical Engineering,2019,105,130,6,17.5,61.5,9.4,7.29,6.9,93.57
INST_017,Vidyalankar Institute of Technology,Thane,Mechanical Engineering,2020,91,115,5,18.2,63.0,13.5,6.7,6.9,129.37
INST_017,Vidyalankar Institute of Technology,Thane,Mechanical Engineering,2021,92,120,6,15.3,65.9,8.6,8.56,6.9,132.21
INST_017,Vidyalankar Institute of Technology,Thane,Mechanical Engineering,2022,65,95,5,13.0,69.8,9.5,8.16,6.9,155.16
INST_017,Vidyalankar Institute of Technology,Thane,Mechanical Engineering,2023,77,110,3,25.7,67.0,12.2,7.99,6.9,161.99
INST_017,Vidyalankar Institute of Technology,Thane,Mechanical Engineering,2024,61,95,3,20.3,69.1,10.0,8.47,6.9,160.95
INST_017,Vidyalankar Institute of Technology,Thane,Civil Engineering,2019,42,50,4,10.5,56.7,8.5,4.66,6.4,106.86
INST_017,Vidyalankar Institute of Technology,Thane,Civil Engineering,2020,50,65,3,16.7,56.2,12.8,7.13,6.4,142.87
INST_017,Vidyalankar Institute of Technology,Thane,Civil Engineering,2021,35,50,3,11.7,61.1,8.8,7.05,6.4,137.07
INST_017,Vidyalankar Institute of Technology,Thane,Civil Engineering,2022,31,45,3,10.3,69.4,9.4,6.68,6.4,159.77
INST_017,Vidyalankar Institute of Technology,Thane,Civil Engineering,2023,32,50,3,10.7,70.5,10.6,8.07,6.4,162.09
INST_017,Vidyalankar Institute of Technology,Thane,Civil Engineering,2024,21,35,3,7.0,76.2,7.2,9.05,6.4,188.32
INST_017,Vidyalankar Institute of Technology,Thane,MBA / Management Studies,2019,45,60,3,15.0,82.6,4.6,8.71,7.7,100.98
INST_017,Vidyalankar Institute of Technology,Thane,MBA / Management Studies,2020,48,55,3,16.0,83.8,9.1,9.89,7.7,129.72
INST_017,Vidyalankar Institute of Technology,Thane,MBA / Management Studies,2021,68,70,3,22.7,72.2,8.3,10.58,7.7,126.15
INST_017,Vidyalankar Institute of Technology,Thane,MBA / Management Studies,2022,75,75,3,25.0,80.3,7.8,11.42,7.7,151.6
INST_017,Vidyalankar Institute of Technology,Thane,MBA / Management Studies,2023,70,70,4,17.5,85.1,6.4,10.91,7.7,159.78
INST_017,Vidyalankar Institute of Technology,Thane,MBA / Management Studies,2024,75,75,4,18.8,90.3,6.6,12.82,7.7,178.52
INST_018,Terna Engineering College,Thane,Computer Engineering,2019,88,110,5,17.6,83.4,5.5,11.3,6.2,146.05
INST_018,Terna Engineering College,Thane,Computer Engineering,2020,120,130,6,20.0,79.9,10.4,12.45,6.2,149.07
INST_018,Terna Engineering College,Thane,Computer Engineering,2021,150,150,8,18.8,82.9,4.7,13.22,6.2,167.53
INST_018,Terna Engineering College,Thane,Computer Engineering,2022,150,150,8,18.8,87.5,6.0,12.94,6.2,182.28
INST_018,Terna Engineering College,Thane,Computer Engineering,2023,160,160,12,13.3,90.4,4.2,12.58,6.2,205.01
INST_018,Terna Engineering College,Thane,Computer Engineering,2024,170,170,9,18.9,90.8,5.8,14.53,6.2,197.72
INST_018,Terna Engineering College,Thane,Electronics & Telecommunication,2019,108,130,7,15.4,75.1,6.0,7.52,6.5,104.75
INST_018,Terna Engineering College,Thane,Electronics & Telecommunication,2020,90,110,7,12.9,66.6,8.5,8.66,6.5,116.79
INST_018,Terna Engineering College,Thane,Electronics & Telecommunication,2021,95,110,5,19.0,72.6,6.9,9.4,6.5,113.96
INST_018,Terna Engineering College,Thane,Electronics & Telecommunication,2022,117,120,6,19.5,78.1,7.1,10.39,6.5,131.71
INST_018,Terna Engineering College,Thane,Electronics & Telecommunication,2023,130,130,6,21.7,85.0,7.8,10.74,6.5,160.29
INST_018,Terna Engineering College,Thane,Electronics & Telecommunication,2024,110,110,7,15.7,81.7,7.8,11.6,6.5,162.99
INST_018,Terna Engineering College,Thane,Mechanical Engineering,2019,94,120,7,13.4,70.1,9.5,6.17,6.9,125.06
INST_018,Terna Engineering College,Thane,Mechanical Engineering,2020,78,105,6,13.0,62.7,10.2,7.0,6.9,152.77
INST_018,Terna Engineering College,Thane,Mechanical Engineering,2021,91,120,5,18.2,60.5,8.9,7.15,6.9,152.81
INST_018,Terna Engineering College,Thane,Mechanical Engineering,2022,77,115,5,15.4,74.2,8.3,7.49,6.9,163.7
INST_018,Terna Engineering College,Thane,Mechanical Engineering,2023,66,100,5,13.2,73.8,7.1,8.81,6.9,163.73
INST_018,Terna Engineering College,Thane,Mechanical Engineering,2024,54,85,3,18.0,74.0,11.4,8.58,6.9,183.97
INST_018,Terna Engineering College,Thane,Civil Engineering,2019,55,70,3,18.3,57.9,10.7,6.18,7.1,111.44
INST_018,Terna Engineering College,Thane,Civil Engineering,2020,43,55,3,14.3,61.3,13.3,7.18,7.1,130.34
INST_018,Terna Engineering College,Thane,Civil Engineering,2021,42,60,3,14.0,58.9,9.5,6.75,7.1,156.04
INST_018,Terna Engineering College,Thane,Civil Engineering,2022,33,45,3,11.0,72.3,8.1,7.64,7.1,147.5
INST_018,Terna Engineering College,Thane,Civil Engineering,2023,20,30,3,6.7,73.8,6.7,8.7,7.1,167.37
INST_018,Terna Engineering College,Thane,Civil Engineering,2024,21,35,3,7.0,76.9,8.7,9.04,7.1,183.44
INST_018,Terna Engineering College,Thane,MBA / Management Studies,2019,39,50,3,13.0,80.2,4.0,9.55,7.1,112.59
INST_018,Terna Engineering College,Thane,MBA / Management Studies,2020,56,65,4,14.0,73.9,8.0,9.82,7.1,127.43
INST_018,Terna Engineering College,Thane,MBA / Management Studies,2021,73,80,3,24.3,73.6,7.2,10.36,7.1,142.43
INST_018,Terna Engineering College,Thane,MBA / Management Studies,2022,65,65,3,21.7,80.5,5.9,11.65,7.1,156.65
INST_018,Terna Engineering College,Thane,MBA / Management Studies,2023,90,90,5,18.0,86.4,6.7,11.29,7.1,170.95
INST_018,Terna Engineering College,Thane,MBA / Management Studies,2024,95,95,6,15.8,87.3,6.2,11.95,7.1,173.08
